collection_id,accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
5t2kQOL3p253joFBs6aM_3_R,0.8516746411483254,209,8,54,55,92,heel off,0.7906976744186046,0.6181818181818182,0.6938775510204082,55.0
5t2kQOL3p253joFBs6aM_3_R,0.8516746411483254,209,8,54,55,92,toe off,1.0,0.9021739130434783,0.9485714285714286,92.0
5t2kQOL3p253joFBs6aM_7_R,0.8434343434343434,198,15,37,70,76,heel strike,1.0,0.5333333333333333,0.6956521739130435,15.0
5t2kQOL3p253joFBs6aM_7_R,0.8434343434343434,198,15,37,70,76,foot flat,0.5967741935483871,1.0,0.7474747474747475,37.0
5t2kQOL3p253joFBs6aM_7_R,0.8434343434343434,198,15,37,70,76,heel off,1.0,0.6571428571428571,0.7931034482758621,70.0
5t2kQOL3p253joFBs6aM_7_R,0.8434343434343434,198,15,37,70,76,toe off,0.926829268292683,1.0,0.9620253164556962,76.0
5t2kQOL3p253joFBs6aM_8_L,0.9411764705882353,204,12,57,47,88,heel strike,1.0,0.5,0.6666666666666666,12.0
5t2kQOL3p253joFBs6aM_8_L,0.9411764705882353,204,12,57,47,88,foot flat,0.8813559322033898,0.9122807017543859,0.896551724137931,57.0
5t2kQOL3p253joFBs6aM_8_L,0.9411764705882353,204,12,57,47,88,heel off,0.9019607843137255,0.9787234042553191,0.9387755102040817,47.0
5t2kQOL3p253joFBs6aM_8_L,0.9411764705882353,204,12,57,47,88,toe off,1.0,1.0,1.0,88.0
63SYgBzTPRziv46yM5n6_10_L,0.9408866995073891,203,0,74,43,86,foot flat,0.9333333333333333,0.9459459459459459,0.9395973154362416,74.0
63SYgBzTPRziv46yM5n6_10_L,0.9408866995073891,203,0,74,43,86,heel off,1.0,0.813953488372093,0.8974358974358975,43.0
63SYgBzTPRziv46yM5n6_10_L,0.9408866995073891,203,0,74,43,86,toe off,0.9662921348314607,1.0,0.9828571428571429,86.0
63SYgBzTPRziv46yM5n6_10_L,0.9408866995073891,203,0,74,43,86,micro avg,0.9597989949748744,0.9408866995073891,0.9502487562189055,203.0
63SYgBzTPRziv46yM5n6_7_R,0.964824120603015,199,10,68,39,82,heel strike,1.0,0.6,0.75,10.0
63SYgBzTPRziv46yM5n6_7_R,0.964824120603015,199,10,68,39,82,foot flat,0.9420289855072463,0.9558823529411765,0.948905109489051,68.0
63SYgBzTPRziv46yM5n6_7_R,0.964824120603015,199,10,68,39,82,heel off,0.9285714285714286,1.0,0.9629629629629629,39.0
63SYgBzTPRziv46yM5n6_7_R,0.964824120603015,199,10,68,39,82,toe off,1.0,1.0,1.0,82.0
6v6n1fyKwccnX2Lh1Hee_13_R,0.9219512195121952,205,8,77,41,79,heel strike,0.8888888888888888,1.0,0.9411764705882353,8.0
6v6n1fyKwccnX2Lh1Hee_13_R,0.9219512195121952,205,8,77,41,79,foot flat,1.0,0.8051948051948052,0.8920863309352518,77.0
6v6n1fyKwccnX2Lh1Hee_13_R,0.9219512195121952,205,8,77,41,79,heel off,0.7321428571428571,1.0,0.845360824742268,41.0
6v6n1fyKwccnX2Lh1Hee_13_R,0.9219512195121952,205,8,77,41,79,toe off,1.0,0.9873417721518988,0.9936305732484076,79.0
6v6n1fyKwccnX2Lh1Hee_5_R,0.9653465346534653,202,10,69,38,85,heel strike,1.0,0.8,0.8888888888888888,10.0
6v6n1fyKwccnX2Lh1Hee_5_R,0.9653465346534653,202,10,69,38,85,foot flat,0.9701492537313433,0.9420289855072463,0.9558823529411765,69.0
6v6n1fyKwccnX2Lh1Hee_5_R,0.9653465346534653,202,10,69,38,85,heel off,0.8837209302325582,1.0,0.9382716049382716,38.0
6v6n1fyKwccnX2Lh1Hee_5_R,0.9653465346534653,202,10,69,38,85,toe off,1.0,0.9882352941176471,0.9940828402366864,85.0
6v6n1fyKwccnX2Lh1Hee_7_R,0.8686868686868687,198,13,72,37,76,heel strike,1.0,0.46153846153846156,0.631578947368421,13.0
6v6n1fyKwccnX2Lh1Hee_7_R,0.8686868686868687,198,13,72,37,76,foot flat,0.8939393939393939,0.8194444444444444,0.855072463768116,72.0
6v6n1fyKwccnX2Lh1Hee_7_R,0.8686868686868687,198,13,72,37,76,heel off,0.7045454545454546,0.8378378378378378,0.7654320987654321,37.0
6v6n1fyKwccnX2Lh1Hee_7_R,0.8686868686868687,198,13,72,37,76,toe off,0.926829268292683,1.0,0.9620253164556962,76.0
6v6n1fyKwccnX2Lh1Hee_8_L,0.946078431372549,204,10,70,40,84,heel strike,1.0,1.0,1.0,10.0
6v6n1fyKwccnX2Lh1Hee_8_L,0.946078431372549,204,10,70,40,84,foot flat,1.0,0.8714285714285714,0.9312977099236641,70.0
6v6n1fyKwccnX2Lh1Hee_8_L,0.946078431372549,204,10,70,40,84,heel off,0.7843137254901961,1.0,0.8791208791208791,40.0
6v6n1fyKwccnX2Lh1Hee_8_L,0.946078431372549,204,10,70,40,84,toe off,1.0,0.9761904761904762,0.9879518072289156,84.0
6v6n1fyKwccnX2Lh1Hee_9_R,0.966183574879227,207,10,68,42,87,heel strike,1.0,0.9,0.9473684210526315,10.0
6v6n1fyKwccnX2Lh1Hee_9_R,0.966183574879227,207,10,68,42,87,foot flat,0.9852941176470589,0.9852941176470589,0.9852941176470589,68.0
6v6n1fyKwccnX2Lh1Hee_9_R,0.966183574879227,207,10,68,42,87,heel off,0.875,1.0,0.9333333333333333,42.0
6v6n1fyKwccnX2Lh1Hee_9_R,0.966183574879227,207,10,68,42,87,toe off,1.0,0.9425287356321839,0.9704142011834319,87.0
7Ob67KBQ7iH2nF2oXtBP_12_R,0.8076923076923077,182,1,85,35,61,heel strike,0.0,0.0,0.0,1.0
7Ob67KBQ7iH2nF2oXtBP_12_R,0.8076923076923077,182,1,85,35,61,foot flat,0.9852941176470589,0.788235294117647,0.8758169934640523,85.0
7Ob67KBQ7iH2nF2oXtBP_12_R,0.8076923076923077,182,1,85,35,61,heel off,0.5135135135135135,0.5428571428571428,0.5277777777777778,35.0
7Ob67KBQ7iH2nF2oXtBP_12_R,0.8076923076923077,182,1,85,35,61,toe off,0.7922077922077922,1.0,0.8840579710144928,61.0
7Ob67KBQ7iH2nF2oXtBP_5_L,0.9664804469273743,179,2,62,33,82,heel strike,1.0,0.5,0.6666666666666666,2.0
7Ob67KBQ7iH2nF2oXtBP_5_L,0.9664804469273743,179,2,62,33,82,foot flat,0.9538461538461539,1.0,0.9763779527559056,62.0
7Ob67KBQ7iH2nF2oXtBP_5_L,0.9664804469273743,179,2,62,33,82,heel off,0.9117647058823529,0.9393939393939394,0.9253731343283582,33.0
7Ob67KBQ7iH2nF2oXtBP_5_L,0.9664804469273743,179,2,62,33,82,toe off,1.0,0.9634146341463414,0.9813664596273292,82.0
7Ob67KBQ7iH2nF2oXtBP_6_R,0.9209039548022598,177,0,71,32,74,foot flat,1.0,0.8169014084507042,0.8992248062015504,71.0
7Ob67KBQ7iH2nF2oXtBP_6_R,0.9209039548022598,177,0,71,32,74,heel off,0.7045454545454546,0.96875,0.8157894736842105,32.0
7Ob67KBQ7iH2nF2oXtBP_6_R,0.9209039548022598,177,0,71,32,74,toe off,0.9866666666666667,1.0,0.9932885906040269,74.0
7i0q5t4grVRYsgmkB4mF_12_L,0.9398148148148148,216,2,95,35,84,heel strike,0.3333333333333333,1.0,0.5,2.0
7i0q5t4grVRYsgmkB4mF_12_L,0.9398148148148148,216,2,95,35,84,foot flat,1.0,0.8842105263157894,0.9385474860335196,95.0
7i0q5t4grVRYsgmkB4mF_12_L,0.9398148148148148,216,2,95,35,84,heel off,0.825,0.9428571428571428,0.88,35.0
7i0q5t4grVRYsgmkB4mF_12_L,0.9398148148148148,216,2,95,35,84,toe off,0.9767441860465116,1.0,0.9882352941176471,84.0
7i0q5t4grVRYsgmkB4mF_13_R,0.9178082191780822,219,4,85,58,72,heel strike,0.5714285714285714,1.0,0.7272727272727273,4.0
7i0q5t4grVRYsgmkB4mF_13_R,0.9178082191780822,219,4,85,58,72,foot flat,1.0,0.9529411764705882,0.9759036144578314,85.0
7i0q5t4grVRYsgmkB4mF_13_R,0.9178082191780822,219,4,85,58,72,heel off,0.9777777777777777,0.7586206896551724,0.8543689320388349,58.0
7i0q5t4grVRYsgmkB4mF_13_R,0.9178082191780822,219,4,85,58,72,toe off,0.8372093023255814,1.0,0.9113924050632911,72.0
7i0q5t4grVRYsgmkB4mF_3_R,0.755868544600939,213,5,54,55,99,heel strike,1.0,1.0,1.0,5.0
7i0q5t4grVRYsgmkB4mF_3_R,0.755868544600939,213,5,54,55,99,foot flat,0.6136363636363636,1.0,0.7605633802816901,54.0
7i0q5t4grVRYsgmkB4mF_3_R,0.755868544600939,213,5,54,55,99,heel off,0.5384615384615384,0.38181818181818183,0.44680851063829785,55.0
7i0q5t4grVRYsgmkB4mF_3_R,0.755868544600939,213,5,54,55,99,toe off,1.0,0.8181818181818182,0.9,99.0
7i0q5t4grVRYsgmkB4mF_8_L,0.970873786407767,206,1,80,40,85,heel strike,0.16666666666666666,1.0,0.2857142857142857,1.0
7i0q5t4grVRYsgmkB4mF_8_L,0.970873786407767,206,1,80,40,85,foot flat,1.0,0.925,0.961038961038961,80.0
7i0q5t4grVRYsgmkB4mF_8_L,0.970873786407767,206,1,80,40,85,heel off,0.975609756097561,1.0,0.9876543209876543,40.0
7i0q5t4grVRYsgmkB4mF_8_L,0.970873786407767,206,1,80,40,85,toe off,1.0,1.0,1.0,85.0
88j5q5DqUwwVPp9WWgr8_12_R,0.9109947643979057,191,1,75,44,71,heel strike,0.25,1.0,0.4,1.0
88j5q5DqUwwVPp9WWgr8_12_R,0.9109947643979057,191,1,75,44,71,foot flat,0.9,0.96,0.9290322580645162,75.0
88j5q5DqUwwVPp9WWgr8_12_R,0.9109947643979057,191,1,75,44,71,heel off,1.0,0.6818181818181818,0.8108108108108109,44.0
88j5q5DqUwwVPp9WWgr8_12_R,0.9109947643979057,191,1,75,44,71,toe off,0.922077922077922,1.0,0.9594594594594594,71.0
8b3wULuFS7P27dSMkDod_11_R,0.8461538461538461,104,0,15,42,47,foot flat,0.5172413793103449,1.0,0.6818181818181818,15.0
8b3wULuFS7P27dSMkDod_11_R,0.8461538461538461,104,0,15,42,47,heel off,0.9642857142857143,0.6428571428571429,0.7714285714285715,42.0
8b3wULuFS7P27dSMkDod_11_R,0.8461538461538461,104,0,15,42,47,toe off,0.9787234042553191,0.9787234042553191,0.9787234042553191,47.0
8b3wULuFS7P27dSMkDod_3_R,0.9285714285714286,112,0,44,15,53,foot flat,1.0,0.9090909090909091,0.9523809523809523,44.0
8b3wULuFS7P27dSMkDod_3_R,0.9285714285714286,112,0,44,15,53,heel off,0.6521739130434783,1.0,0.7894736842105263,15.0
8b3wULuFS7P27dSMkDod_3_R,0.9285714285714286,112,0,44,15,53,toe off,1.0,0.9245283018867925,0.9607843137254902,53.0
9DbxZm0VPHrIZCTFcekU_12_L,0.9704433497536946,203,9,61,54,79,heel strike,1.0,1.0,1.0,9.0
9DbxZm0VPHrIZCTFcekU_12_L,0.9704433497536946,203,9,61,54,79,foot flat,0.9104477611940298,1.0,0.953125,61.0
9DbxZm0VPHrIZCTFcekU_12_L,0.9704433497536946,203,9,61,54,79,heel off,1.0,0.8888888888888888,0.9411764705882353,54.0
9DbxZm0VPHrIZCTFcekU_12_L,0.9704433497536946,203,9,61,54,79,toe off,1.0,1.0,1.0,79.0
9HHPkc1vOhOFbWKkEd8a_12_L,0.9408602150537635,186,0,69,47,70,foot flat,0.9324324324324325,1.0,0.965034965034965,69.0
9HHPkc1vOhOFbWKkEd8a_12_L,0.9408602150537635,186,0,69,47,70,heel off,1.0,0.7659574468085106,0.8674698795180723,47.0
9HHPkc1vOhOFbWKkEd8a_12_L,0.9408602150537635,186,0,69,47,70,toe off,0.9210526315789473,1.0,0.958904109589041,70.0
9UKahgRyTNCkzjU4feSo_10_R,0.9774774774774775,222,0,83,53,86,foot flat,1.0,0.9879518072289156,0.9939393939393939,83.0
9UKahgRyTNCkzjU4feSo_10_R,0.9774774774774775,222,0,83,53,86,heel off,0.98,0.9245283018867925,0.9514563106796117,53.0
9UKahgRyTNCkzjU4feSo_10_R,0.9774774774774775,222,0,83,53,86,toe off,0.9555555555555556,1.0,0.9772727272727273,86.0
9UKahgRyTNCkzjU4feSo_3_L,0.9429824561403509,228,0,90,40,98,foot flat,0.9278350515463918,1.0,0.9625668449197861,90.0
9UKahgRyTNCkzjU4feSo_3_L,0.9429824561403509,228,0,90,40,98,heel off,0.8461538461538461,0.825,0.8354430379746836,40.0
9UKahgRyTNCkzjU4feSo_3_L,0.9429824561403509,228,0,90,40,98,toe off,1.0,0.9387755102040817,0.968421052631579,98.0
9UKahgRyTNCkzjU4feSo_4_R,0.995575221238938,226,0,88,47,91,foot flat,0.9887640449438202,1.0,0.9943502824858758,88.0
9UKahgRyTNCkzjU4feSo_4_R,0.995575221238938,226,0,88,47,91,heel off,1.0,0.9787234042553191,0.989247311827957,47.0
9UKahgRyTNCkzjU4feSo_4_R,0.995575221238938,226,0,88,47,91,toe off,1.0,1.0,1.0,91.0
9mqnUJPbhFEHxaVAtHME_11_R,0.9433962264150944,212,0,90,30,92,foot flat,0.9368421052631579,0.9888888888888889,0.9621621621621622,90.0
9mqnUJPbhFEHxaVAtHME_11_R,0.9433962264150944,212,0,90,30,92,heel off,0.8275862068965517,0.8,0.8135593220338984,30.0
9mqnUJPbhFEHxaVAtHME_11_R,0.9433962264150944,212,0,90,30,92,toe off,1.0,0.9456521739130435,0.9720670391061452,92.0
9mqnUJPbhFEHxaVAtHME_11_R,0.9433962264150944,212,0,90,30,92,micro avg,0.9478672985781991,0.9433962264150944,0.9456264775413712,212.0
9mqnUJPbhFEHxaVAtHME_6_L,0.9601990049751243,201,0,86,31,84,foot flat,1.0,0.9418604651162791,0.9700598802395209,86.0
9mqnUJPbhFEHxaVAtHME_6_L,0.9601990049751243,201,0,86,31,84,heel off,0.8484848484848485,0.9032258064516129,0.875,31.0
9mqnUJPbhFEHxaVAtHME_6_L,0.9601990049751243,201,0,86,31,84,toe off,0.9655172413793104,1.0,0.9824561403508771,84.0
9mqnUJPbhFEHxaVAtHME_7_R,0.864321608040201,199,0,100,23,76,foot flat,1.0,0.83,0.907103825136612,100.0
9mqnUJPbhFEHxaVAtHME_7_R,0.864321608040201,199,0,100,23,76,heel off,0.4642857142857143,0.5652173913043478,0.5098039215686274,23.0
9mqnUJPbhFEHxaVAtHME_7_R,0.864321608040201,199,0,100,23,76,toe off,0.8837209302325582,1.0,0.9382716049382716,76.0
9mqnUJPbhFEHxaVAtHME_7_R,0.864321608040201,199,0,100,23,76,micro avg,0.8730964467005076,0.864321608040201,0.8686868686868687,199.0
9mqnUJPbhFEHxaVAtHME_8_L,0.9757281553398058,206,0,92,27,87,foot flat,1.0,0.9565217391304348,0.9777777777777777,92.0
9mqnUJPbhFEHxaVAtHME_8_L,0.9757281553398058,206,0,92,27,87,heel off,0.84375,1.0,0.9152542372881356,27.0
9mqnUJPbhFEHxaVAtHME_8_L,0.9757281553398058,206,0,92,27,87,toe off,1.0,0.9885057471264368,0.9942196531791907,87.0
9wfBTtUsDRWyGBawxnxr_14_R,0.908256880733945,218,5,105,17,91,heel strike,0.0,0.0,0.0,5.0
9wfBTtUsDRWyGBawxnxr_14_R,0.908256880733945,218,5,105,17,91,foot flat,0.9514563106796117,0.9333333333333333,0.9423076923076923,105.0
9wfBTtUsDRWyGBawxnxr_14_R,0.908256880733945,218,5,105,17,91,heel off,0.53125,1.0,0.6938775510204082,17.0
9wfBTtUsDRWyGBawxnxr_14_R,0.908256880733945,218,5,105,17,91,toe off,1.0,0.9120879120879121,0.9540229885057471,91.0
A8FgtdIfgUQpCr8MJpa5_11_R,0.925531914893617,188,0,77,34,77,foot flat,1.0,0.8831168831168831,0.9379310344827586,77.0
A8FgtdIfgUQpCr8MJpa5_11_R,0.925531914893617,188,0,77,34,77,heel off,0.7631578947368421,0.8529411764705882,0.8055555555555556,34.0
A8FgtdIfgUQpCr8MJpa5_11_R,0.925531914893617,188,0,77,34,77,toe off,0.9390243902439024,1.0,0.9685534591194969,77.0
A8FgtdIfgUQpCr8MJpa5_5_R,0.9833333333333333,180,0,63,39,78,foot flat,0.9692307692307692,1.0,0.984375,63.0
A8FgtdIfgUQpCr8MJpa5_5_R,0.9833333333333333,180,0,63,39,78,heel off,1.0,0.9230769230769231,0.96,39.0
A8FgtdIfgUQpCr8MJpa5_5_R,0.9833333333333333,180,0,63,39,78,toe off,0.9873417721518988,1.0,0.9936305732484076,78.0
AWIfWpT5yn9VunOJYY3r_8_L,0.8894736842105263,190,5,83,30,72,heel strike,1.0,0.8,0.8888888888888888,5.0
AWIfWpT5yn9VunOJYY3r_8_L,0.8894736842105263,190,5,83,30,72,foot flat,0.9857142857142858,0.8313253012048193,0.9019607843137255,83.0
AWIfWpT5yn9VunOJYY3r_8_L,0.8894736842105263,190,5,83,30,72,heel off,0.631578947368421,0.8,0.7058823529411765,30.0
AWIfWpT5yn9VunOJYY3r_8_L,0.8894736842105263,190,5,83,30,72,toe off,0.9230769230769231,1.0,0.96,72.0
AuwhtdBVdU0W1MEOf2td_12_R,0.9340659340659341,91,0,30,26,35,foot flat,0.9090909090909091,1.0,0.9523809523809523,30.0
AuwhtdBVdU0W1MEOf2td_12_R,0.9340659340659341,91,0,30,26,35,heel off,1.0,0.7692307692307693,0.8695652173913043,26.0
AuwhtdBVdU0W1MEOf2td_12_R,0.9340659340659341,91,0,30,26,35,toe off,0.9210526315789473,1.0,0.958904109589041,35.0
AuwhtdBVdU0W1MEOf2td_4_R,1.0,88,0,32,16,40,foot flat,1.0,1.0,1.0,32.0
AuwhtdBVdU0W1MEOf2td_4_R,1.0,88,0,32,16,40,heel off,1.0,1.0,1.0,16.0
AuwhtdBVdU0W1MEOf2td_4_R,1.0,88,0,32,16,40,toe off,1.0,1.0,1.0,40.0
AuwhtdBVdU0W1MEOf2td_6_R,0.9886363636363636,88,0,33,15,40,foot flat,1.0,0.9696969696969697,0.9846153846153847,33.0
AuwhtdBVdU0W1MEOf2td_6_R,0.9886363636363636,88,0,33,15,40,heel off,0.9375,1.0,0.967741935483871,15.0
AuwhtdBVdU0W1MEOf2td_6_R,0.9886363636363636,88,0,33,15,40,toe off,1.0,1.0,1.0,40.0
B2HXwFOWFYOSE8w7CXp0_10_L,0.9015544041450777,193,9,70,38,76,heel strike,0.0,0.0,0.0,9.0
B2HXwFOWFYOSE8w7CXp0_10_L,0.9015544041450777,193,9,70,38,76,foot flat,0.7954545454545454,1.0,0.8860759493670886,70.0
B2HXwFOWFYOSE8w7CXp0_10_L,0.9015544041450777,193,9,70,38,76,heel off,0.9666666666666667,0.7631578947368421,0.8529411764705882,38.0
B2HXwFOWFYOSE8w7CXp0_10_L,0.9015544041450777,193,9,70,38,76,toe off,1.0,0.9868421052631579,0.9933774834437086,76.0
B2HXwFOWFYOSE8w7CXp0_12_L,0.9315789473684211,190,0,81,40,69,foot flat,0.9259259259259259,0.9259259259259259,0.9259259259259259,81.0
B2HXwFOWFYOSE8w7CXp0_12_L,0.9315789473684211,190,0,81,40,69,heel off,0.8461538461538461,0.825,0.8354430379746836,40.0
B2HXwFOWFYOSE8w7CXp0_12_L,0.9315789473684211,190,0,81,40,69,toe off,0.9857142857142858,1.0,0.9928057553956835,69.0
B2HXwFOWFYOSE8w7CXp0_5_R,0.8638743455497382,191,8,59,47,77,heel strike,0.0,0.0,0.0,8.0
B2HXwFOWFYOSE8w7CXp0_5_R,0.8638743455497382,191,8,59,47,77,foot flat,0.7023809523809523,1.0,0.8251748251748252,59.0
B2HXwFOWFYOSE8w7CXp0_5_R,0.8638743455497382,191,8,59,47,77,heel off,0.967741935483871,0.6382978723404256,0.7692307692307693,47.0
B2HXwFOWFYOSE8w7CXp0_5_R,0.8638743455497382,191,8,59,47,77,toe off,1.0,0.987012987012987,0.9934640522875817,77.0
B2HXwFOWFYOSE8w7CXp0_7_R,0.9308510638297872,188,0,89,33,66,foot flat,1.0,0.9213483146067416,0.9590643274853801,89.0
B2HXwFOWFYOSE8w7CXp0_7_R,0.9308510638297872,188,0,89,33,66,heel off,0.8181818181818182,0.8181818181818182,0.8181818181818182,33.0
B2HXwFOWFYOSE8w7CXp0_7_R,0.9308510638297872,188,0,89,33,66,toe off,0.9166666666666666,1.0,0.9565217391304348,66.0
B2HXwFOWFYOSE8w7CXp0_7_R,0.9308510638297872,188,0,89,33,66,micro avg,0.9358288770053476,0.9308510638297872,0.9333333333333333,188.0
B2HXwFOWFYOSE8w7CXp0_8_L,0.9846938775510204,196,0,84,34,78,foot flat,1.0,0.9880952380952381,0.9940119760479041,84.0
B2HXwFOWFYOSE8w7CXp0_8_L,0.9846938775510204,196,0,84,34,78,heel off,0.9428571428571428,0.9705882352941176,0.9565217391304348,34.0
B2HXwFOWFYOSE8w7CXp0_8_L,0.9846938775510204,196,0,84,34,78,toe off,0.9871794871794872,0.9871794871794872,0.9871794871794872,78.0
BEJYfP7ggNtln4yOI4hj_11_R,0.9797979797979798,198,3,65,46,84,heel strike,1.0,0.6666666666666666,0.8,3.0
BEJYfP7ggNtln4yOI4hj_11_R,0.9797979797979798,198,3,65,46,84,foot flat,0.984375,0.9692307692307692,0.9767441860465116,65.0
BEJYfP7ggNtln4yOI4hj_11_R,0.9797979797979798,198,3,65,46,84,heel off,0.9387755102040817,1.0,0.968421052631579,46.0
BEJYfP7ggNtln4yOI4hj_11_R,0.9797979797979798,198,3,65,46,84,toe off,1.0,0.9880952380952381,0.9940119760479041,84.0
BEJYfP7ggNtln4yOI4hj_4_L,0.9090909090909091,209,5,67,43,94,heel strike,1.0,1.0,1.0,5.0
BEJYfP7ggNtln4yOI4hj_4_L,0.9090909090909091,209,5,67,43,94,foot flat,0.8701298701298701,1.0,0.9305555555555556,67.0
BEJYfP7ggNtln4yOI4hj_4_L,0.9090909090909091,209,5,67,43,94,heel off,0.7857142857142857,0.7674418604651163,0.7764705882352941,43.0
BEJYfP7ggNtln4yOI4hj_4_L,0.9090909090909091,209,5,67,43,94,toe off,1.0,0.9042553191489362,0.9497206703910615,94.0
BEJYfP7ggNtln4yOI4hj_6_L,0.8682926829268293,205,8,52,54,91,heel strike,1.0,0.625,0.7692307692307693,8.0
BEJYfP7ggNtln4yOI4hj_6_L,0.8682926829268293,205,8,52,54,91,foot flat,0.7323943661971831,1.0,0.8455284552845529,52.0
BEJYfP7ggNtln4yOI4hj_6_L,0.8682926829268293,205,8,52,54,91,heel off,0.8260869565217391,0.7037037037037037,0.76,54.0
BEJYfP7ggNtln4yOI4hj_6_L,0.8682926829268293,205,8,52,54,91,toe off,1.0,0.9120879120879121,0.9540229885057471,91.0
BEJYfP7ggNtln4yOI4hj_7_R,0.9656862745098039,204,6,70,44,84,heel strike,1.0,0.3333333333333333,0.5,6.0
BEJYfP7ggNtln4yOI4hj_7_R,0.9656862745098039,204,6,70,44,84,foot flat,0.9459459459459459,1.0,0.9722222222222222,70.0
BEJYfP7ggNtln4yOI4hj_7_R,0.9656862745098039,204,6,70,44,84,heel off,0.9361702127659575,1.0,0.967032967032967,44.0
BEJYfP7ggNtln4yOI4hj_7_R,0.9656862745098039,204,6,70,44,84,toe off,1.0,0.9642857142857143,0.9818181818181818,84.0
BEJYfP7ggNtln4yOI4hj_9_R,0.9458128078817734,203,1,68,44,90,heel strike,0.5,1.0,0.6666666666666666,1.0
BEJYfP7ggNtln4yOI4hj_9_R,0.9458128078817734,203,1,68,44,90,foot flat,0.9571428571428572,0.9852941176470589,0.9710144927536232,68.0
BEJYfP7ggNtln4yOI4hj_9_R,0.9458128078817734,203,1,68,44,90,heel off,0.8541666666666666,0.9318181818181818,0.8913043478260869,44.0
BEJYfP7ggNtln4yOI4hj_9_R,0.9458128078817734,203,1,68,44,90,toe off,1.0,0.9222222222222223,0.9595375722543352,90.0
BeLcg45FbSaU3sd7EXI0_12_L,0.9320388349514563,206,4,73,43,86,heel strike,1.0,0.75,0.8571428571428571,4.0
BeLcg45FbSaU3sd7EXI0_12_L,0.9320388349514563,206,4,73,43,86,foot flat,0.8902439024390244,1.0,0.9419354838709677,73.0
BeLcg45FbSaU3sd7EXI0_12_L,0.9320388349514563,206,4,73,43,86,heel off,0.875,0.813953488372093,0.8433734939759037,43.0
BeLcg45FbSaU3sd7EXI0_12_L,0.9320388349514563,206,4,73,43,86,toe off,1.0,0.9418604651162791,0.9700598802395209,86.0
BeLcg45FbSaU3sd7EXI0_4_L,0.9211822660098522,203,4,79,33,87,heel strike,0.8,1.0,0.8888888888888888,4.0
BeLcg45FbSaU3sd7EXI0_4_L,0.9211822660098522,203,4,79,33,87,foot flat,1.0,0.8227848101265823,0.9027777777777778,79.0
BeLcg45FbSaU3sd7EXI0_4_L,0.9211822660098522,203,4,79,33,87,heel off,0.7045454545454546,0.9393939393939394,0.8051948051948052,33.0
BeLcg45FbSaU3sd7EXI0_4_L,0.9211822660098522,203,4,79,33,87,toe off,0.9775280898876404,1.0,0.9886363636363636,87.0
BeLcg45FbSaU3sd7EXI0_9_R,0.9468599033816425,207,0,75,52,80,foot flat,0.9459459459459459,0.9333333333333333,0.9395973154362416,75.0
BeLcg45FbSaU3sd7EXI0_9_R,0.9468599033816425,207,0,75,52,80,heel off,1.0,0.8846153846153846,0.9387755102040817,52.0
BeLcg45FbSaU3sd7EXI0_9_R,0.9468599033816425,207,0,75,52,80,toe off,0.975609756097561,1.0,0.9876543209876543,80.0
BeLcg45FbSaU3sd7EXI0_9_R,0.9468599033816425,207,0,75,52,80,micro avg,0.9702970297029703,0.9468599033816425,0.9584352078239609,207.0
BsxSnoTsRktvZsac1xw4_5_R,0.941747572815534,206,2,73,40,91,heel strike,0.2,1.0,0.3333333333333333,2.0
BsxSnoTsRktvZsac1xw4_5_R,0.941747572815534,206,2,73,40,91,foot flat,1.0,0.863013698630137,0.9264705882352942,73.0
BsxSnoTsRktvZsac1xw4_5_R,0.941747572815534,206,2,73,40,91,heel off,0.95,0.95,0.95,40.0
BsxSnoTsRktvZsac1xw4_5_R,0.941747572815534,206,2,73,40,91,toe off,0.978494623655914,1.0,0.9891304347826086,91.0
CGip6nLtaO3eTdH5hxud_12_R,0.9553571428571429,224,1,94,43,86,heel strike,0.5,1.0,0.6666666666666666,1.0
CGip6nLtaO3eTdH5hxud_12_R,0.9553571428571429,224,1,94,43,86,foot flat,1.0,0.925531914893617,0.9613259668508287,94.0
CGip6nLtaO3eTdH5hxud_12_R,0.9553571428571429,224,1,94,43,86,heel off,0.8269230769230769,1.0,0.9052631578947369,43.0
CGip6nLtaO3eTdH5hxud_12_R,0.9553571428571429,224,1,94,43,86,toe off,1.0,0.9651162790697675,0.9822485207100592,86.0
CGip6nLtaO3eTdH5hxud_6_R,0.9047619047619048,210,2,68,56,84,heel strike,0.5,0.5,0.5,2.0
CGip6nLtaO3eTdH5hxud_6_R,0.9047619047619048,210,2,68,56,84,foot flat,0.788235294117647,0.9852941176470589,0.8758169934640523,68.0
CGip6nLtaO3eTdH5hxud_6_R,0.9047619047619048,210,2,68,56,84,heel off,1.0,0.6785714285714286,0.8085106382978723,56.0
CGip6nLtaO3eTdH5hxud_6_R,0.9047619047619048,210,2,68,56,84,toe off,0.9882352941176471,1.0,0.9940828402366864,84.0
CGip6nLtaO3eTdH5hxud_8_R,0.9530516431924883,213,1,78,48,86,heel strike,0.2,1.0,0.3333333333333333,1.0
CGip6nLtaO3eTdH5hxud_8_R,0.9530516431924883,213,1,78,48,86,foot flat,0.9487179487179487,0.9487179487179487,0.9487179487179487,78.0
CGip6nLtaO3eTdH5hxud_8_R,0.9530516431924883,213,1,78,48,86,heel off,1.0,0.875,0.9333333333333333,48.0
